title,rating,initial_price,image,seller_name,product_description,brand
"[Malaysia Set] ZTE Blade A55 (128GB ROM | 4GB RAM) 1 Year ZTE Malaysia Warranty","0","0","[""https://img.lazcdn.com/g/p/e49755977593944030fadd2fc05a43c5.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/e49755977593944030fadd2fc05a43c5.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/a971d5aa07eba94cd6a990dea2cc0784.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/8bcaa995e73664ec2981cf570ed7b210.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/3d51e17b6a51c765276496e3711a5a38.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/6143fc2483e80138e61b4b59ef481e81.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/6e7e14e475960a72364d9e3148e27c45.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/400190618f4f465a2fad12b57cdae157.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/5c678fddbd1ffe15d55dc8d36276b943.png_120x120q80.png_.webp""]","PocketSmarts","ZTE 128GB ROM 4GB RAM Lazada Bonus. telefon murah android. sim card philippines. oppo reno 12 series. xiaomi redmi pad se. zte blade v50 phone","ZTE"
"Infinix Note 40X 5G (12GB+256GB) Smartphone - Original 1 Year Warranty by Infinix Malaysia","0","0","[""https://img.lazcdn.com/g/p/3f39aba4cb1bf549a08a6f3b216641e3.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/3f39aba4cb1bf549a08a6f3b216641e3.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d1da4962ef24d3bb91e2503a6175818c.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/1068a34fb5d67466d4c7c1824d9cf65c.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/e5198260eb25c2c65c9d115996a5170a.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/feba2591785de3df8544a5de57b1cfb3.jpg_80x80q80.jpg_.webp""]","KTS Cellular","Infinix. iphone 15promax 15pro 15plus 15 14promax 14pro 14max 14 13 pro max 13 pro 12 12pro 11promax 11pro 11 se2020 xs max xs x xr 8 8 7 7 6 6 2 5d. handphone secondhand original. nothing phone official store. infinix note 40 pro plus 5g. Xiaomi Redmi Note 13 Pro. Highlights: 6.78 FHD Display, 120hz Refresh Rate, Dimensity 6300 Processor. 12GB 256GB. Rear Camera: 108MP 2MP AI. Front Camear: 8MP. Side fingerprint, Android 14 With XOS 14. Support NFC. 5000Mah Battery, 18W Fast Charging With Type C. Dust and Splash-Resistant IP54","Infinix"
"【1Yr Warranty】 MCDODO Auto Power Off  iP Type C Transparent Data Cable 1.2m 1.8m CA 315 284 314 316","4.9","3.890000000000000e+01","[""https://img.lazcdn.com/g/p/a3e786da3c03cbdd6c068d52655ed51c.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/a3e786da3c03cbdd6c068d52655ed51c.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/87cab13db927dc0c9c6e078747957af3.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/b7b6e70ea358e3f6881be571d4a3dd10.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/df8c4ae1bbdd90daa3a9033790d61c79.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/fb28771ed16ddc79cd1b392a37aee4d0.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/43aa6075c7c0c2d091fd63750a23e37d.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/f1c0f4a506e27050a15f64da3ec66d77.jpg_120x120q80.jpg_.webp""]","E&L Digital Economic Store","Mcdodo. type c to lightning cable fast charging. belkin lightning surge protector. auto cut off fast charging cable. mc dodo fast charging type c. nugen wireless transmitter. Auto Power Off 6A Type-C Super Charge Transparent Data Cable 1.2m 1.8m CA-315. Material: Zinc alloy Nylon. Support power Max. 6A Current Super Charge. Compatible IC for Huawei SCP, Samsung AFC, OPPO VOOC, VIVO, Xiaomi, QC2.0 3.0 4.0. Transparent housing makes circuit components clearly visible. Automatically circularly charging by two hours. Breathing LED with orange and blue color for showing quick charging status. Charging and data sync. Auto Power Off Type-C to Type-C Transparent Data Cable 1.2m 1.8m CA-284. Material: Zinc alloy Nylon. Support power Max. 5A, 100W PD fast charging. Transparent housing makes circuit components clearly visible. Automatically circularly charging by two hours. Breathing LED with orange and blue color for showing quick charging status. Charging and data sync. Apply to Type-C mobile d","Mcdodo"
"Warm Night Sleep Cap for Men Women Elderly Air Conditioning Specialized Health Care Sleep Hat Prevents Cold Head Ideal for Spring","5.0","2.980000000000000e+01","[""https://img.lazcdn.com/g/ff/kf/S8b5682bf823c4af2a953f5b69ceb81baU.png_720x720q80.png_.webp"",""https://img.lazcdn.com/g/ff/kf/S8b5682bf823c4af2a953f5b69ceb81baU.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/ff/kf/Sc0e642a31b4e4b858aa0f7c0e87a7e5bM.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/ff/kf/S35bd92fd5e9c4893979486e76b10f36e9.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/Sffef6c6fe6334596a6f4c9b82880e1726.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/S7d38afa361b14461930272d9871349276.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/ff/kf/S90139298551a49cc8512cdc0acfaadcf6.png_120x120q80.png_.webp""]","Lazada","Hip Hop Hat. penutup kepala perempuan. waterproof winter glove. sleeping hat nightcap. carbon fiber bonnet. turban women muslim","No Brand"
"UGREEN Nylon USB Type C Fast charging Cable for Samsung S23 Ultra, Samsung S24 Ultra Galaxy S20/HUAWEI MATE 30/P20/P30","4.9","3.990000000000000e+01","[""https://img.lazcdn.com/g/p/e5bf9ec6f72c2edabbc44134049e5b98.png_720x720q80.png_.webp"",""https://img.lazcdn.com/g/p/c3149204a1912ae2eb52d59fe694b1f3.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/abd7eeb6f520b8f92ef75d8433080af7.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/fb649aa7ec4d66bc0cda988965b3ba48.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/ec9847f5a6e4115ebac8e160f84e0d47.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/704745bac9f6e6c60e5a55abdd70a549.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/e034200514448708d959accca6c902ec.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/4be537056819082aaff1dd7ae95f704a.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/e90d300ab04cc459ac7f0bbd7392f6ef.jpg_120x120q80.jpg_.webp""]","Ugreen Official Store","UGREEN. huawei official store malaysia. ugreen green official store. urgreen official malaysia. Phone Cables Converters. micro usb cable 5 meter. For all type c devices, if you cannot confirm, welcome to contact us via online live chat","UGREEN"
"SAMSUNG DU8000 Crystal UHD 4K Smart TV UA85DU8000KXXM UA75DU8000KXXM UA65DU8000KXXM UA55DU8000KXXM","5.0","0","[""https://img.lazcdn.com/g/ot/common/4985f1ee34584e9693deef1af84aa812.png_720x720q80.png_.webp"",""https://img.lazcdn.com/g/p/c8f554646360f1f8acdd34e2ee2825bf.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/7a414fc61f6b5720dfba7bd62b1bf011.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/28f12e7171e51f4151d841af00b84ab8.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/b5b0000803f128e4999847805132b591.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/c627878719a67bb0d77399156cc66d47.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/69ceb2d2a8432387fd04cb9dc78e5703.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d171810eec8d04f904a24862babb307a.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/35cb2073f715930912be1593d279c051.jpg_120x120q80.jpg_.webp""]","Kronoshop","Samsung. Samsung Official Store Malaysia: If you are looking to bring a samsung official store mal everywhere, please make sure to get it all out of the box. Lcd Screen Panel Samsung Tv: Samsung display panel delivers high-definition picture quality, content, and clarity in all your favorite rooms. Led Tv 65 Inch Murah Gila: With a built-in led flashlight to make the whole process more interesting and lifelike. Samsung the Frame 65: 85 millimeter, x-large, cut-out: multi-layer. Samsung S95b Oled Tv: Samsung's 4n smart led light is 4 times the resolution of traditional regular, but it's the same as samsung, plus it has 4k performance at a fast speed to incredible clarity, color, and contrast","Samsung"
"Hot Air Brush 3 in 1 Hair Styling Dryer Straightener Curler Multifunction Hairdryer Pelurus Kerinting Rambut Elektrik","4.9","3.588000000000000e+01","[""https://img.lazcdn.com/g/ff/kf/S3d1a3f3c8ea2451fba652cad5b9609aey.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/95ae62a3604cc9611726f98f13a6f35e.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/b29f3043e7e87dcd8f2250c1f9a47fea.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/b24b261b54a7c52f02947e548755c4a4.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/32cc595f9e044a61314dfe99d576ec36.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d3cc49a404c773f5713fa7878afcc736.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/34af5698c12fc9c3a0da74d8ced22e97.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/571765658ac7d3027620d05aada6969d.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/71c424242ebc8eac20f8fd0a63e424b3.jpg_80x80q80.jpg_.webp""]","Maribest Onestop","25pcs clear sewing machine bobbins spools empty bobbins spools plastic storage for household diy sewing accessories tools. italiano single serve coffee k cup pods. hair straightener kemei km 2219. melozio nespresso pods vertuo. hair curler roller automatic. 1. Negative ions remove static electricity, making hair softer and smoother. 2. Fast heat-up, save your time. 3. Three heat level for you to make different hairstyle. 4. Air inlet net cover can prevent dirt entering the machine. 5. Adjustable temperature and LED light, easy to use. 6. Dual Voltage: 100-240V50-60Hz for world-wide use. WHY CHOOSE OUR STORE. 100 brand new products, strictly not display unit and high quality. Ready Stock Local Seller in Ipoh. Fast Delivery. Blazing Fast Chat Response. Already 39 years OFFLINE business trusted seller in Malaysia. Ensures safe delivery by protecting all goods purchased with stretch film, or bubble wrap or box. Description: 4 In 1 Multifunctional Hair Dryer Brush]: Dryer, brush, straighten","No Brand"
"Rocoren PD 3.1 240W USB Cable Type C 100W Fast Charging Charger Cable For MacBook Pro Laptop Xiaomi 48V 5A USB C Data Wire Cord","5.0","3.165000000000000e+01","[""https://img.lazcdn.com/g/p/a74118a4600c97f9c794d0ba8b38a9c8.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/a74118a4600c97f9c794d0ba8b38a9c8.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d6e157780945e23f9ab1b4e93d3cee7d.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/0e2c0678cd8ec8a89c3b1756ce1c8814.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/68dd3d0bbba5c02a6dde1722b8b6220b.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/1c341b2f56e6fd19c9e410ef2c0cb78f.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d4c27d9d5df31eb293e79497a73417c3.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/07921194f0efeb0290b3dcbdcaf2a374.jpg_80x80q80.jpg_.webp""]","Rocoren Official Store","Rocoren. Buy 1 Get 30 OFF Rocoren 100W LED Type C to Type C Cable Colourful Breathing Indicator Light QC 4 0 Fast Charging Cable Sync Data Transfer Wire Cable For MacBook Pro Huawei iPad Pro Samsung. huawei laptop charger original. logitech g pro headset cable. xiaomi pocophone f1 charger. usb c to surface connector. Newly Upgraded PD 3.1 Protocol Enables Fast Charging. Build in E-marker Chip Charging is Safer. 480Mbps Data Transfer. Eight ThickenedTinned Copper Cores. Skin-friendly Material Soft and Silky. Support 240W(48V/5A Max high power output, alsc Compatible with 140W/100W/60W/45W/30W/20W and more power bands. The cable supports the PD3.1 fast charging protocol and is compatible with Applebook Pro 16140W fast charging. The built-in E-mark chip intelligently recognizes and adjusts the current, and the power is stable to ensure safe and fast charging. Charging and data transfer at the same time to improve efficiency. Enhance transmission stability, reduce heat. small loss, stable ","Rocoren"
"[Carton Deall] Air Wick Automatic Air Freshener Spray Refill (250ml x 18)","5.0","2.814000000000000e+02","[""https://img.lazcdn.com/g/p/c25cda30a8bc19ab1e16678bac4b215b.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/de2e75391b17ae8704eaf5c4d0a91de9.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/531275b198b73230c7d5894d7fab0a26.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/4e72927602c17679e6178dc741b36168.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/c214b5fee90aa7815d43a494764a6845.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/ec25beb571385f72aafc8a038b925d96.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/3120e4d7481fd3820990f9ad7af89587.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/fb728bcd572327d71c53aef76d930a68.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/1f93b11d20469d76284c7c438180e5d6.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/4f4721bd9744f0b60897eba5b1b87b42.jpg_120x120q80.jpg_.webp""]","Dettol & Reckitt Home Official Store","Air Wick. downy softener blissful blossom. air freshener dexandra raudhah. ambi pur air freshner spray. 3043514475 MY 15135642412. 3043514475 MY 15135642407. Air Wick Freshmatic Automatic Sprays release bursts of continuous fresh fragrance so your home always smells welcoming. Neutralizes odours and freshens the air. Odour stop technology. Provides up to 70 days of continuous fragrance per refill based on 12 hours usage day on low setting. 3 levels of burst frequency. Hang on the wall or place on a shelf or cabinet. Choose from three settings to achieve desired fragrance level","Air Wick"
"BLURAY Chinese Movie One And Four 一个和四个 ( 2021 ) ( Bonus Features )","0","0","[""https://img.lazcdn.com/g/p/7b66e66b0e37ba1544decfde6cca978c.png_720x720q80.png_.webp"",""https://img.lazcdn.com/g/p/7b66e66b0e37ba1544decfde6cca978c.png_80x80q80.png_.webp""]","Premium Bluray Shop","one piece bounty rush account. labubu time to chill. ada wong head sculpt. mato seihei no slave. blu ray dvd player. Title: One And Four 2021 Bonus Features). Ad: Mandarin DTS-HDMA 5.1. Subs: Eng, Chi, Malay. Genre: Crime, Drama, Mystery. Stars","No Brand"
"SAMSUNG Galaxy S24, AI Phone, Android Smartphone, 8GB RAM, 50MP Camera, Long Battery Life","4.9","4899","[""https://img.lazcdn.com/g/p/61c4bf5d8d33eac763dde259bcfc6fb0.png_720x720q80.png_.webp"",""https://img.lazcdn.com/g/p/61c4bf5d8d33eac763dde259bcfc6fb0.png_80x80q80.png_.webp"",""https://img.lazcdn.com/g/p/0a1656a4c4911f43cf5aae7b57731d16.png_80x80q80.png_.webp"",""https://img.lazcdn.com/g/p/9f0afb6b0be9375eef5fe35dfb6e59a3.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/8b03ef9f3aac49b259f8dca47c13c194.png_80x80q80.png_.webp"",""https://img.lazcdn.com/g/p/f41c9d8313a9eb71612356426d7af052.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/31757f4e1b8161a53f982923057f17a3.png_80x80q80.png_.webp"",""https://img.lazcdn.com/g/p/7fcd114f593bf4cad7104ea1e9400f6c.png_80x80q80.png_.webp"",""https://img.lazcdn.com/g/p/e6ff3b11874bc2de4cc1908a0fef1fba.png_80x80q80.png_.webp"",""https://img.lazcdn.com/g/p/dcad59432a0dc1ce01ae4b70042755c9.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/f3f783e8188346546d877f82b5195944.png_80x80q80.png_.webp"",""https://img.lazcdn.com/g/p/ac6cd645b008e698e136656feb98c932.png_80x80q80.png_.webp""]","Samsung","Samsung 6 2 inches 4000 mAh 512GB. samsung galaxy note 20 ultra white 5g. sengheng apple authorized reseller. samsung official store malaysia. samsung galaxy a51 128gb. gaggia classic evo pro","Samsung"
"HONOR X9b 5G - Original HONOR Malaysia","5.0","0","[""https://img.lazcdn.com/g/p/51b5d0e1c05f332e3f58e17678887ca3.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/51b5d0e1c05f332e3f58e17678887ca3.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/bb9b022723eec4a02f93bf4286c9b663.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/28f9113e17ca07bcb84245e4b2a2451f.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/e78702c78a3895f47caeb3c47c5e38f4.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/0722a389714482f42c1c9759c061cc7a.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/0b424e12484b1589f75b4412b017ad8e.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/af5c00498d0cc5d10fa81adba2638cea.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/13c52cbe11b7f6583e80b36f63b5fdca.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/94820dfc920a0ffee28bc7398e2296c9.jpg_120x120q80.jpg_.webp""]","Super_Gadget123","Honor 431 PPI 6 78 inches 5800 mAh. honor 200 pro 5g phone. infinix zero 40 5g. honer x9b 5g phone. honor magic 5 pro. honor 200 lite","Honor"
"2024 LUMOS A10 PRO Android 11 Smart LED Projector with 5G Dual WIFi Auto Focus and Keystone Wireless Mirror Phone","0","0","[""https://img.lazcdn.com/g/p/943fa3e30cd1e6933a5711ee93cb5d91.png_720x720q80.png_.webp"",""https://img.lazcdn.com/g/p/943fa3e30cd1e6933a5711ee93cb5d91.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/85ff5c3e888bee70a7002e4d3ea0aad7.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/4dbc70686265a92b9f7d946537969cea.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/a8f8b0381211089c69f522fac2ca56c2.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/cbfdf60d030c429422c717a911f62490.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/bd3068f3c254640196c5ccef7cc44ac2.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/19085999486d3f142780961d8e8451e8.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/e16e1f5c767625c54a7292e27d274935.jpg_120x120q80.jpg_.webp""]","Castle_ltd","inlab senz home cinema projector. screen projector for phone. small projector for phone. projector 4k ultra hd. lumos official store","No Brand"
"5Pcs New Hair Curler Plastic Self-adhesive Hair Curlers Lazy Air Bangs Curling Tube Eight-character Bangs Curling Hairdressing Tools","4.9","2.970000000000000e+00","[""https://img.lazcdn.com/g/p/735f84c073444cc707de1ad3acb57e43.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/735f84c073444cc707de1ad3acb57e43.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/097cb1f2249ed7bb777d9598779b20d8.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/fec4087688a2eafa80a2790a7b97937e.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/fb5b780011f0a1c9325e82ee4a52f449.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/633d22e2b7325af465a6a338e61190d8.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/583916790c106efd45435d6e93dfb0a8.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/5d8595a2fd8b634e6add164b9a75baf6.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/ce070b843e1c1ba1f37e5b183833d387.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/845ac55c4c25165164899bd4feacd980.jpg_120x120q80.jpg_.webp""]","Jealous Girl Store","Hair Accessory Sets. alat mewarnai rambut. no heat hair curler. alat pewarna rambut. velcro hair rollers. roll rambut besar. Use high temperature resistant material, barb fine tooth design, sticky hair tight, not easy to fall off. The hair dryer alternates between hot and cold air, and the styling will be maintained longer. It will be better to moisten the hair with a proper amount before blowing. It can quickly and simply create satisfactory hairstyles, air bangs, and eight-character bangs can be done with it, and physical curls do not hurt the hair quality","No Brand"
"UGREEN MFi USB A To Lightning Cable 2.4A Fast Charging iPhone charging cable for iPhone 14","4.9","4.499000000000000e+01","[""https://img.lazcdn.com/g/p/fef567db3933a90cd1b0ec0da09b8ebc.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/fef567db3933a90cd1b0ec0da09b8ebc.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/50426a2ad32dc790788b31cd28628e28.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/9c2ed02839b430e47511c56240535b62.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/65d48d3e7f8a282e32a675b15b5b7754.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/14d841d5e9b11351f21a3f7492bcb4d8.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/920042becdb8048f45200104a4027835.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/3855c2478f870aa87667a27ab1717996.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/855302c43ac85c622198870b7b73b04d.jpg_120x120q80.jpg_.webp""]","Ugreen Official Store","UGREEN. belkin lightning surge protector. original i phone charging cable. apple store malaysia official. type c fast charger cable. fast charge i phone cable. Length Options: 0.5 Meter White Colour, 1 Meter, 1.5 Meter White Colour, 2 Meter. Colour Options: Black White Colour. MFI Certified. 2.4A Quick Charge. Stylish Connecters. MFi Certified, with built-in chipset verified by company No popups anymore. We are Ugreen Official Store. Premium Quality 100 Authentic UGREEN Products. Fast Shipping, ship within 24 hours. Attentive customer service in 3 languages, Malay, English Chinese. Length Options: 0.5 Meter White Colour, 1 Meter, 1.5 Meter White Colour, 2 Meter. Colour Options: Black White Colour. MFI Certified PPID number 219693-0003. Ugreen MFI Lightning Cable, Apple-verified chipset to ensure 100 compatibility of charging and data transfer with all 8-pin Lightning Apple devices, like iPhone 12 iPhone 12 Mini iPhone 12 Pro iPhone 12 Pro Max iPhone 11 Pro 11 Xs Max Xs XR X 8 8 Plus 7 ","UGREEN"
"Pneumatic Palm 5"" Air Sander Machine 【 Car Polisher Machine SET 】 Random Orbital Polish DIY Mesin Pengilat Kereta 气动抛光机","5.0","56","[""https://img.lazcdn.com/g/ff/kf/S02132501c8664ef7badafcf66bac45aba.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/eaf38bba5b962c9639e08ed267e9c9ab.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/c02ebf80c8f544f16da7d37fb444f782.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/ec75d2422a373e1f8353c1bc94ed78cf.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/8a69998e41842ecdc04d6af85f6f7739.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/694c705753a9dac0f2b1ca666140abd0.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/50d49f2b70b1ab455cc7f07af0aa8883.png_120x120q80.png_.webp"",""https://img.lazcdn.com/g/p/9238f58c130802993cda21e603222782.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/9afecc763375c858a5cec95789c4629e.png_120x120q80.png_.webp""]","Super Paint","mesin pengosok simen body kereta. mesin pengilat lantai mozek. autoglym super resin polish. mesin pencuci kusyen kereta. mesin gosok simen kereta","No Brand"
"POCO X6 5G Smartphone | 8+256GB/12+256GB/12+512GB, powered by Snapdragon® 7s Gen 2  Global Version in 1 year Warranty","5.0","1499","[""https://img.lazcdn.com/g/ff/kf/S70127223a128486291fd9c68de10c077y.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/S188d420ba50d44a8b94cdd4f8d3955e4w.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/312b145133368e09cf1cd91eef97a25a.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/3e7d8559fb396b0b129ab5605492a3af.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/409b06c064d2a0a2dfcfdd9e8b591cdd.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/b0c708e1a8619019daef12302ed6b790.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/7a5b23dee2af0552f6d577321d24bed3.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/035a4a12e6b14af48c6ac2659188df42.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/cfb148025fb1d4d07ea168ac6d2b8996.jpg_80x80q80.jpg_.webp""]","POCO Store Local","Xiaomi 6 67 inches 5000 mAh 12 256GB 12 512GB 8 256GB. xiaomi civi 4 pro. redmi note 13 pro. googlepixel 8 pro. samsung a35 5g. poco f6 pro 5g","Xiaomi"
